,month,tas,tas_pi,model,period,region,co2_exp,tas_anom,tas_obs,error,mae
2258,10,24.65773305964342,14.83144712731081,MIROC4m,eocene,northern_hemisphere,3.0,9.82628593233261,,,
2259,10,17.49843265425602,14.83144712731081,MIROC4m,eocene,northern_hemisphere,1.0,2.6669855269452114,,,
2260,10,28.05706874979751,15.510033137053767,COSMOS-landveg-r2413,eocene,northern_hemisphere,4.0,12.547035612743741,,,
2261,10,25.965992143383232,15.510033137053767,COSMOS-landveg-r2413,eocene,northern_hemisphere,3.0,10.455959006329465,,,
2262,10,17.310043461066414,15.510033137053767,COSMOS-landveg-r2413,eocene,northern_hemisphere,1.0,1.8000103240126464,,,
2263,10,23.841258143147684,14.216737840132339,INM-CM4-8,eocene,northern_hemisphere,6.0,9.624520303015345,,,
2264,10,22.547143554687523,14.724847412109398,HadCM3BL-M2.1aN,eocene,northern_hemisphere,2.0,7.822296142578125,,,
2265,10,27.741113281250023,14.724847412109398,HadCM3BL-M2.1aN,eocene,northern_hemisphere,3.0,13.016265869140625,,,
2266,10,18.403161621093773,14.724847412109398,HadCM3BL-M2.1aN,eocene,northern_hemisphere,1.0,3.678314208984375,,,
2267,10,22.122033691406273,15.757196044921898,HadCM3B-M2.1aN,eocene,northern_hemisphere,2.0,6.364837646484375,,,
2268,10,26.046319580078148,15.757196044921898,HadCM3B-M2.1aN,eocene,northern_hemisphere,3.0,10.28912353515625,,,
2269,10,18.328515625000023,15.757196044921898,HadCM3B-M2.1aN,eocene,northern_hemisphere,1.0,2.571319580078125,,,
2270,10,26.17928006408016,14.832783428180505,CESM1.2-CAM5,eocene,northern_hemisphere,3.0,11.346496635899655,,,
2271,10,31.381997293818074,14.832783428180505,CESM1.2-CAM5,eocene,northern_hemisphere,6.0,16.54921386563757,,,
2272,10,19.104563849342128,14.832783428180505,CESM1.2-CAM5,eocene,northern_hemisphere,1.0,4.271780421161623,,,
2273,10,37.29400970022414,14.832783428180505,CESM1.2-CAM5,eocene,northern_hemisphere,9.0,22.461226272043632,,,
2274,10,20.918572998046898,15.267022705078148,IPSLCM5A2,eocene,northern_hemisphere,1.5,5.65155029296875,,,
2275,10,26.781640625000023,15.267022705078148,IPSLCM5A2,eocene,northern_hemisphere,3.0,11.514617919921875,,,
2276,10,19.228886332046898,14.540937983098218,NorESM1-F,eocene,southern_hemisphere,2.0,4.68794834894868,,,
2277,10,21.67892267638905,14.540937983098218,NorESM1-F,eocene,southern_hemisphere,4.0,7.137984693290832,,,
2278,10,20.602095352510275,14.294638469611584,GFDL-CM2.1,eocene,southern_hemisphere,2.0,6.307456882898691,,,
2279,10,24.844917874874227,14.294638469611584,GFDL-CM2.1,eocene,southern_hemisphere,4.0,10.550279405262643,,,
2280,10,22.897450142447042,14.294638469611584,GFDL-CM2.1,eocene,southern_hemisphere,3.0,8.602811672835458,,,
2281,10,27.421547603962495,14.294638469611584,GFDL-CM2.1,eocene,southern_hemisphere,6.0,13.12690913435091,,,
2282,10,17.197823833738596,14.294638469611584,GFDL-CM2.1,eocene,southern_hemisphere,1.0,2.903185364127012,,,
2283,10,18.874421701761605,10.789173925454975,MIROC4m,eocene,southern_hemisphere,2.0,8.08524777630663,,,
2284,10,21.64541250247953,10.789173925454975,MIROC4m,eocene,southern_hemisphere,3.0,10.856238577024556,,,
2285,10,15.341422235189157,10.789173925454975,MIROC4m,eocene,southern_hemisphere,1.0,4.552248309734182,,,
2286,10,25.689918714890553,12.205385684213809,COSMOS-landveg-r2413,eocene,southern_hemisphere,4.0,13.484533030676744,,,
2287,10,24.35724180742949,12.205385684213809,COSMOS-landveg-r2413,eocene,southern_hemisphere,3.0,12.15185612321568,,,
2288,10,16.721836297308585,12.205385684213809,COSMOS-landveg-r2413,eocene,southern_hemisphere,1.0,4.516450613094776,,,
2289,10,22.95627924763386,11.971890731494625,INM-CM4-8,eocene,southern_hemisphere,6.0,10.984388516139234,,,
2290,10,20.067620849609398,12.179101562500023,HadCM3BL-M2.1aN,eocene,southern_hemisphere,2.0,7.888519287109375,,,
2291,10,24.273492431640648,12.179101562500023,HadCM3BL-M2.1aN,eocene,southern_hemisphere,3.0,12.094390869140625,,,
2292,10,15.957604980468773,12.179101562500023,HadCM3BL-M2.1aN,eocene,southern_hemisphere,1.0,3.77850341796875,,,
2293,10,20.542565917968773,12.591210937500023,HadCM3B-M2.1aN,eocene,southern_hemisphere,2.0,7.95135498046875,,,
2294,10,24.100854492187523,12.591210937500023,HadCM3B-M2.1aN,eocene,southern_hemisphere,3.0,11.5096435546875,,,
2295,10,16.955529785156273,12.591210937500023,HadCM3B-M2.1aN,eocene,southern_hemisphere,1.0,4.36431884765625,,,
2296,10,23.23188650414096,11.540003428665159,CESM1.2-CAM5,eocene,southern_hemisphere,3.0,11.6918830754758,,,
2297,10,27.352772451370072,11.540003428665159,CESM1.2-CAM5,eocene,southern_hemisphere,6.0,15.812769022704913,,,
2298,10,17.339132731947416,11.540003428665159,CESM1.2-CAM5,eocene,southern_hemisphere,1.0,5.799129303282257,,,
2299,10,32.884235173109346,11.540003428665159,CESM1.2-CAM5,eocene,southern_hemisphere,9.0,21.344231744444187,,,
2300,10,17.903314208984398,11.307366943359398,IPSLCM5A2,eocene,southern_hemisphere,1.5,6.595947265625,,,
2301,10,23.074304199218773,11.307366943359398,IPSLCM5A2,eocene,southern_hemisphere,3.0,11.766937255859375,,,
2302,10,28.442724065204516,24.907454601248276,NorESM1-F,eocene,tropics,2.0,3.53526946395624,,,
2303,10,30.8188422934158,24.907454601248276,NorESM1-F,eocene,tropics,4.0,5.911387692167523,,,
2304,10,31.005651705518346,25.798392077209883,GFDL-CM2.1,eocene,tropics,2.0,5.207259628308464,,,
2305,10,35.1874316107415,25.798392077209883,GFDL-CM2.1,eocene,tropics,4.0,9.389039533531616,,,
2306,10,33.219458496064874,25.798392077209883,GFDL-CM2.1,eocene,tropics,3.0,7.421066418854991,,,
2307,10,37.59399182201031,25.798392077209883,GFDL-CM2.1,eocene,tropics,6.0,11.795599744800427,,,
2308,10,27.840220087773844,25.798392077209883,GFDL-CM2.1,eocene,tropics,1.0,2.041828010563961,,,
2309,10,28.76413389285443,23.246860215737627,MIROC4m,eocene,tropics,2.0,5.517273677116805,,,
2310,10,31.399310962289803,23.246860215737627,MIROC4m,eocene,tropics,3.0,8.152450746552176,,,
2311,10,25.235297115187677,23.246860215737627,MIROC4m,eocene,tropics,1.0,1.9884368994500505,,,
2312,10,36.9711756986585,25.10099250406796,COSMOS-landveg-r2413,eocene,tropics,4.0,11.870183194590538,,,
2313,10,35.41873558383077,25.10099250406796,COSMOS-landveg-r2413,eocene,tropics,3.0,10.317743079762806,,,
2314,10,27.590432039541838,25.10099250406796,COSMOS-landveg-r2413,eocene,tropics,1.0,2.4894395354738776,,,
2315,10,31.711133247056637,23.236688841784144,INM-CM4-8,eocene,tropics,6.0,8.474444405272493,,,
2316,10,30.708306884765648,23.947045898437523,HadCM3BL-M2.1aN,eocene,tropics,2.0,6.761260986328125,,,
2317,10,34.98183593750002,23.947045898437523,HadCM3BL-M2.1aN,eocene,tropics,3.0,11.0347900390625,,,
2318,10,27.058435058593773,23.947045898437523,HadCM3BL-M2.1aN,eocene,tropics,1.0,3.11138916015625,,,
2319,10,30.498193359375023,24.786462402343773,HadCM3B-M2.1aN,eocene,tropics,2.0,5.71173095703125,,,
2320,10,33.89559326171877,24.786462402343773,HadCM3B-M2.1aN,eocene,tropics,3.0,9.109130859375,,,
2321,10,27.239526367187523,24.786462402343773,HadCM3B-M2.1aN,eocene,tropics,1.0,2.45306396484375,,,
2322,10,32.416064054428944,24.055854752377797,CESM1.2-CAM5,eocene,tropics,3.0,8.360209302051146,,,
2323,10,36.756932321343925,24.055854752377797,CESM1.2-CAM5,eocene,tropics,6.0,12.701077568966127,,,
2324,10,26.85496008919307,24.055854752377797,CESM1.2-CAM5,eocene,tropics,1.0,2.7991053368152734,,,
2325,10,41.88065758152487,24.055854752377797,CESM1.2-CAM5,eocene,tropics,9.0,17.824802829147075,,,
2326,10,28.657556152343773,23.694360351562523,IPSLCM5A2,eocene,tropics,1.5,4.96319580078125,,,
2327,10,33.6929870605469,23.694360351562523,IPSLCM5A2,eocene,tropics,3.0,9.998626708984375,,,
2328,10,9.01046787686721,13.137887866622862,INM-CM4-8,lgm,global,,-4.127419989755651,-5.854819845450538,0.4789165543292309,1.7273998556948866
2329,10,9.202845512316912,13.481438521647192,MPI-ESM1-2-LR,lgm,global,,-4.2785930093302795,-5.854819845450538,0.4789165543292309,1.5762268361202585
2330,10,7.138639897817427,14.191499969901429,CESM2-FV2,lgm,global,,-7.052860072084002,-5.854819845450538,0.4789165543292309,1.1980402266334638
2331,10,7.359349957796098,14.31693243401088,INM-CM4-8,lgm,northern_hemisphere,,-6.957582476214782,-8.267503323219488,0.4061583779860719,1.3099208470047063
2332,10,9.736705909555383,15.262701864203507,MPI-ESM1-2-LR,lgm,northern_hemisphere,,-5.525995954648124,-8.267503323219488,0.4061583779860719,2.741507368571364
2333,10,8.187461549397767,16.357181387738933,CESM2-FV2,lgm,northern_hemisphere,,-8.169719838341166,-8.267503323219488,0.4061583779860719,0.09778348487832211
2334,10,10.661585795942699,11.958843299238652,INM-CM4-8,lgm,southern_hemisphere,,-1.2972575032959526,-3.442136367681188,0.5516747306723667,2.1448788643852352
2335,10,8.668985115083501,11.700175179095368,MPI-ESM1-2-LR,lgm,southern_hemisphere,,-3.0311900640118665,-3.442136367681188,0.5516747306723667,0.4109463036693213
2336,10,6.089818246222308,12.025818552048179,CESM2-FV2,lgm,southern_hemisphere,,-5.936000305825871,-3.442136367681188,0.5516747306723667,2.4938639381446834
2337,10,20.969509067939782,23.239224807047663,INM-CM4-8,lgm,tropics,,-2.2697157391078804,-3.341622204300654,0.2482815874348162,1.0719064651927734
2338,10,21.713059911702544,23.873883161042215,MPI-ESM1-2-LR,lgm,tropics,,-2.1608232493396713,-3.341622204300654,0.2482815874348162,1.1807989549609825
2339,10,19.58265334381457,24.306039649697368,CESM2-FV2,lgm,tropics,,-4.723386305882798,-3.341622204300654,0.2482815874348162,1.381764101582144
2340,10,14.703704285327149,14.586646288445195,NorESM2-LM,lig127k,global,,0.11705799688195384,,,
2341,10,15.084245658699103,14.546149101653782,ACCESS-ESM1-5,lig127k,global,,0.5380965570453213,,,
2342,10,15.009212284165585,14.417718238298221,HadGEM3-GC31-LL,lig127k,global,,0.5914940458673641,,,
2343,10,14.313621929923897,14.123434581577897,CESM2,lig127k,global,,0.19018734834600082,,,
2344,10,13.240361279426793,13.137887866622862,INM-CM4-8,lig127k,global,,0.1024734128039313,,,
2345,10,13.91601694232719,13.648112778867926,GISS-E2-1-G,lig127k,global,,0.2679041634592636,,,
2346,10,13.249017333984398,12.918298339843773,IPSL-CM6A-LR,lig127k,global,,0.330718994140625,,,
2347,10,14.04027711507132,13.272683215814368,EC-Earth3-LR,lig127k,global,,0.7675938992569513,,,
2348,10,14.330806813553693,14.487880532366034,NorESM1-F,lig127k,global,,-0.15707371881234167,,,
2349,10,13.107382883007801,13.118828724752746,AWI-ESM-1-1-LR,lig127k,global,,-0.011445841744944119,,,
2350,10,12.592855432233307,12.80255344607474,FGOALS-f3-L,lig127k,global,,-0.20969801384143238,,,
2351,10,14.47754039044554,14.010415766074402,FGOALS-g3,lig127k,global,,0.467124624371138,,,
2352,10,15.801494106206462,16.303613232337568,NorESM2-LM,lig127k,northern_hemisphere,,-0.502119126131106,,,
2353,10,16.14670618806167,16.2532982165593,ACCESS-ESM1-5,lig127k,northern_hemisphere,,-0.10659202849763005,,,
2354,10,16.442902804236837,16.116500307541173,HadGEM3-GC31-LL,lig127k,northern_hemisphere,,0.326402496695664,,,
2355,10,15.877403716416495,16.428754118390657,CESM2,lig127k,northern_hemisphere,,-0.5513504019741617,,,
2356,10,13.613214161113262,14.31693243401088,INM-CM4-8,lig127k,northern_hemisphere,,-0.7037182728976177,,,
2357,10,14.592115300156593,14.95438785455815,GISS-E2-1-G,lig127k,northern_hemisphere,,-0.3622725544015566,,,
2358,10,14.778161621093773,14.977929687500023,IPSL-CM6A-LR,lig127k,northern_hemisphere,,-0.19976806640625,,,
2359,10,14.368168194993473,13.7890075950437,EC-Earth3-LR,lig127k,northern_hemisphere,,0.5791605999497733,,,
2360,10,14.980680872097878,15.992242385072359,NorESM1-F,lig127k,northern_hemisphere,,-1.011561512974481,,,
2361,10,14.109034053777691,15.096719864391275,AWI-ESM-1-1-LR,lig127k,northern_hemisphere,,-0.9876858106135842,,,
2362,10,13.232244866336828,14.347121975000391,FGOALS-f3-L,lig127k,northern_hemisphere,,-1.1148771086635634,,,
2363,10,14.809689711281749,15.101129058788842,FGOALS-g3,lig127k,northern_hemisphere,,-0.29143934750709377,,,
2364,10,13.605914464432544,12.869679344537303,NorESM2-LM,lig127k,southern_hemisphere,,0.736235119895241,,,
2365,10,14.272312333792286,13.09406862493978,ACCESS-ESM1-5,lig127k,southern_hemisphere,,1.1782437088525057,,,
2366,10,13.575521764104337,12.71893616906442,HadGEM3-GC31-LL,lig127k,southern_hemisphere,,0.8565855950399168,,,
2367,10,12.749840143434938,11.818115044769684,CESM2,lig127k,southern_hemisphere,,0.9317250986652539,,,
2368,10,12.867508397743222,11.958843299238652,INM-CM4-8,lig127k,southern_hemisphere,,0.9086650985045708,,,
2369,10,13.239918584491818,12.341837703172416,GISS-E2-1-G,lig127k,southern_hemisphere,,0.8980808813194017,,,
2370,10,11.964410400390648,11.104943847656273,IPSL-CM6A-LR,lig127k,southern_hemisphere,,0.859466552734375,,,
2371,10,13.712386035143993,12.756358836579693,EC-Earth3-LR,lig127k,southern_hemisphere,,0.9560271985642999,,,
2372,10,13.680932754992511,12.983518679644192,NorESM1-F,lig127k,southern_hemisphere,,0.6974140753483198,,,
2373,10,12.105731712243141,11.140937585118763,AWI-ESM-1-1-LR,lig127k,southern_hemisphere,,0.9647941271243781,,,
2374,10,11.953465998120748,11.257984917140504,FGOALS-f3-L,lig127k,southern_hemisphere,,0.6954810809802439,,,
2375,10,14.145391069615016,12.919702473365476,FGOALS-g3,lig127k,southern_hemisphere,,1.2256885962495403,,,
2376,10,24.828231522852036,24.636408191967462,NorESM2-LM,lig127k,tropics,,0.19182333088457426,,,
2377,10,25.25707454442471,24.865395080007715,ACCESS-ESM1-5,lig127k,tropics,,0.3916794644169954,,,
2378,10,25.238091972357267,24.73638655245236,HadGEM3-GC31-LL,lig127k,tropics,,0.5017054199049085,,,
2379,10,24.57327252758381,24.401265871310898,CESM2,lig127k,tropics,,0.172006656272913,,,
2380,10,23.682854424557377,23.239224807047663,INM-CM4-8,lig127k,tropics,,0.4436296175097141,,,
2381,10,25.228771253716843,24.885264573599727,GISS-E2-1-G,lig127k,tropics,,0.34350668011711605,,,
2382,10,23.597711181640648,23.284509277343773,IPSL-CM6A-LR,lig127k,tropics,,0.313201904296875,,,
2383,10,23.784913971771005,23.23710952675077,EC-Earth3-LR,lig127k,tropics,,0.5478044450202333,,,
2384,10,24.688847070420195,24.574541027126998,NorESM1-F,lig127k,tropics,,0.11430604329319749,,,
2385,10,23.374072882442647,23.305606989140472,AWI-ESM-1-1-LR,lig127k,tropics,,0.06846589330217512,,,
2386,10,23.382593274509134,23.359046317416244,FGOALS-f3-L,lig127k,tropics,,0.023546957092889897,,,
2387,10,24.580658372069024,24.179495369057804,FGOALS-g3,lig127k,tropics,,0.4011630030112201,,,
2388,10,14.91496914458827,14.586646288445195,NorESM2-LM,midHolocene,global,,0.32832285614307466,,,
2389,10,14.722592043768088,14.546149101653782,ACCESS-ESM1-5,midHolocene,global,,0.17644294211430633,,,
2390,10,14.581691360476043,14.417718238298221,HadGEM3-GC31-LL,midHolocene,global,,0.163973122177822,,,
2391,10,14.477806947388842,14.123434581577897,CESM2,midHolocene,global,,0.35437236581094567,,,
2392,10,13.3883039841553,13.137887866622862,INM-CM4-8,midHolocene,global,,0.2504161175324384,,,
2393,10,13.682945147145745,13.481438521647192,MPI-ESM1-2-LR,midHolocene,global,,0.2015066254985527,,,
2394,10,13.798292994627559,13.648112778867926,GISS-E2-1-G,midHolocene,global,,0.15018021575963303,,,
2395,10,14.172446034383881,13.840840488573463,MRI-ESM2-0,midHolocene,global,,0.3316055458104188,,,
2396,10,13.165704345703148,12.918298339843773,IPSL-CM6A-LR,midHolocene,global,,0.247406005859375,,,
2397,10,13.828576033671652,13.272683215814368,EC-Earth3-LR,midHolocene,global,,0.5558928178572842,,,
2398,10,14.63436273214512,14.487880532366034,NorESM1-F,midHolocene,global,,0.14648219977908639,,,
2399,10,13.181602912746598,13.118828724752746,AWI-ESM-1-1-LR,midHolocene,global,,0.06277418799385259,,,
2400,10,12.899196031861777,12.80255344607474,FGOALS-f3-L,midHolocene,global,,0.09664258578703766,,,
2401,10,14.233942652833889,14.010415766074402,FGOALS-g3,midHolocene,global,,0.22352688675948684,,,
2402,10,14.449579614885408,13.902890523346343,NESM3,midHolocene,global,,0.546689091539065,,,
2403,10,16.619816910180134,16.303613232337568,NorESM2-LM,midHolocene,northern_hemisphere,,0.31620367784256587,,,
2404,10,16.45153711501274,16.2532982165593,ACCESS-ESM1-5,midHolocene,northern_hemisphere,,0.19823889845343956,,,
2405,10,16.34005062128034,16.116500307541173,HadGEM3-GC31-LL,midHolocene,northern_hemisphere,,0.22355031373916745,,,
2406,10,16.70358632935603,16.428754118390657,CESM2,midHolocene,northern_hemisphere,,0.27483221096537136,,,
2407,10,14.425250112696915,14.31693243401088,INM-CM4-8,midHolocene,northern_hemisphere,,0.10831767868603492,,,
2408,10,15.321873060000485,15.262701864203507,MPI-ESM1-2-LR,midHolocene,northern_hemisphere,,0.05917119579697783,,,
2409,10,15.101629065494421,14.95438785455815,GISS-E2-1-G,midHolocene,northern_hemisphere,,0.14724121093627218,,,
2410,10,16.54255769409309,16.300071112425485,MRI-ESM2-0,midHolocene,northern_hemisphere,,0.24248658166760606,,,
2411,10,15.174768066406273,14.977929687500023,IPSL-CM6A-LR,midHolocene,northern_hemisphere,,0.19683837890625,,,
2412,10,14.475241988588039,13.7890075950437,EC-Earth3-LR,midHolocene,northern_hemisphere,,0.6862343935443391,,,
2413,10,16.00065787814094,15.992242385072359,NorESM1-F,midHolocene,northern_hemisphere,,0.008415493068582691,,,
2414,10,14.974325011941971,15.096719864391275,AWI-ESM-1-1-LR,midHolocene,northern_hemisphere,,-0.12239485244930393,,,
2415,10,14.298499495572457,14.347121975000391,FGOALS-f3-L,midHolocene,northern_hemisphere,,-0.04862247942793374,,,
2416,10,15.22798585298932,15.101129058788842,FGOALS-g3,midHolocene,northern_hemisphere,,0.1268567942004779,,,
2417,10,16.288876920402515,15.77545829676086,NESM3,midHolocene,northern_hemisphere,,0.5134186236416554,,,
2418,10,13.210121378980205,12.869679344537303,NorESM2-LM,midHolocene,southern_hemisphere,,0.34044203444290133,,,
2419,10,13.241799105311259,13.09406862493978,ACCESS-ESM1-5,midHolocene,southern_hemisphere,,0.14773048037147873,,,
2420,10,12.823332099680613,12.71893616906442,HadGEM3-GC31-LL,midHolocene,southern_hemisphere,,0.10439593061619235,,,
2421,10,12.252027565425749,11.818115044769684,CESM2,midHolocene,southern_hemisphere,,0.4339125206560652,,,
2422,10,12.351357855618062,11.958843299238652,INM-CM4-8,midHolocene,southern_hemisphere,,0.39251455637941035,,,
2423,10,12.044017234295211,11.700175179095368,MPI-ESM1-2-LR,midHolocene,southern_hemisphere,,0.34384205519984334,,,
2424,10,12.494956923758252,12.341837703172416,GISS-E2-1-G,midHolocene,southern_hemisphere,,0.15311922058583605,,,
2425,10,11.802334374670636,11.381609864717007,MRI-ESM2-0,midHolocene,southern_hemisphere,,0.4207245099536294,,,
2426,10,11.398004150390648,11.104943847656273,IPSL-CM6A-LR,midHolocene,southern_hemisphere,,0.293060302734375,,,
2427,10,13.181910078751002,12.756358836579693,EC-Earth3-LR,midHolocene,southern_hemisphere,,0.42555124217130924,,,
2428,10,13.26806758613452,12.983518679644192,NorESM1-F,midHolocene,southern_hemisphere,,0.28454890649032905,,,
2429,10,11.388880813555716,11.140937585118763,AWI-ESM-1-1-LR,midHolocene,southern_hemisphere,,0.24794322843695227,,,
2430,10,11.499892568143594,11.257984917140504,FGOALS-f3-L,midHolocene,southern_hemisphere,,0.24190765100308909,,,
2431,10,13.23989945268238,12.919702473365476,FGOALS-g3,midHolocene,southern_hemisphere,,0.32019697931690416,,,
2432,10,12.610282309373076,12.030322749936488,NESM3,midHolocene,southern_hemisphere,,0.5799595594365883,,,
2433,10,24.99992942201061,24.636408191967462,NorESM2-LM,midHolocene,tropics,,0.3635212300431476,,,
2434,10,24.943098624756203,24.865395080007715,ACCESS-ESM1-5,midHolocene,tropics,,0.07770354474848773,,,
2435,10,24.832307071210664,24.73638655245236,HadGEM3-GC31-LL,midHolocene,tropics,,0.0959205187583052,,,
2436,10,24.7120306001828,24.401265871310898,CESM2,midHolocene,tropics,,0.3107647288719022,,,
2437,10,23.62443286831865,23.239224807047663,INM-CM4-8,midHolocene,tropics,,0.38520806127098695,,,
2438,10,24.069772218187723,23.873883161042215,MPI-ESM1-2-LR,midHolocene,tropics,,0.1958890571455072,,,
2439,10,25.022377966337615,24.885264573599727,GISS-E2-1-G,midHolocene,tropics,,0.1371133927378878,,,
2440,10,24.767740659861772,24.560880313166592,MRI-ESM2-0,midHolocene,tropics,,0.20686034669517994,,,
2441,10,23.518090820312523,23.284509277343773,IPSL-CM6A-LR,midHolocene,tropics,,0.23358154296875,,,
2442,10,23.63761212251262,23.23710952675077,EC-Earth3-LR,midHolocene,tropics,,0.40050259576185,,,
2443,10,24.855323548207423,24.574541027126998,NorESM1-F,midHolocene,tropics,,0.28078252108042534,,,
2444,10,23.337540427708518,23.305606989140472,AWI-ESM-1-1-LR,midHolocene,tropics,,0.03193343856804631,,,
2445,10,23.484839226599263,23.359046317416244,FGOALS-f3-L,midHolocene,tropics,,0.12579290918301922,,,
2446,10,24.380845279096263,24.179495369057804,FGOALS-g3,midHolocene,tropics,,0.20134991003845926,,,
2447,10,24.76922284429719,24.223250708569765,NESM3,midHolocene,tropics,,0.5459721357274248,,,
2448,10,19.297621657323646,14.417718238298221,HadGEM3-GC31-LL,midPliocene-eoi400,global,,4.879903419025425,,,
2449,10,18.92948032732471,14.123434581577897,CESM2,midPliocene-eoi400,global,,4.806045745746815,,,
2450,10,15.660954330582683,13.648112778867926,GISS-E2-1-G,midPliocene-eoi400,global,,2.0128415517147573,,,
2451,10,16.205407714843773,12.918298339843773,IPSL-CM6A-LR,midPliocene-eoi400,global,,3.287109375,,,
2452,10,18.462731053346488,13.272683215814368,EC-Earth3-LR,midPliocene-eoi400,global,,5.19004783753212,,,
2453,10,16.334804646498355,14.487880532366034,NorESM1-F,midPliocene-eoi400,global,,1.846924114132321,,,
2454,10,21.626579931939204,16.116500307541173,HadGEM3-GC31-LL,midPliocene-eoi400,northern_hemisphere,,5.510079624398031,,,
2455,10,21.490571495573874,16.428754118390657,CESM2,midPliocene-eoi400,northern_hemisphere,,5.061817377183218,,,
2456,10,16.575057616959725,14.95438785455815,GISS-E2-1-G,midPliocene-eoi400,northern_hemisphere,,1.620669762401576,,,
2457,10,18.554650878906273,14.977929687500023,IPSL-CM6A-LR,midPliocene-eoi400,northern_hemisphere,,3.57672119140625,,,
2458,10,20.218166854171216,13.7890075950437,EC-Earth3-LR,midPliocene-eoi400,northern_hemisphere,,6.429159259127516,,,
2459,10,18.14576528435242,15.992242385072359,NorESM1-F,midPliocene-eoi400,northern_hemisphere,,2.1535228992800626,,,
2460,10,16.96866338271724,12.71893616906442,HadGEM3-GC31-LL,midPliocene-eoi400,southern_hemisphere,,4.249727213652818,,,
2461,10,16.368389159080266,11.818115044769684,CESM2,midPliocene-eoi400,southern_hemisphere,,4.550274114310582,,,
2462,10,14.746851044198706,12.341837703172416,GISS-E2-1-G,midPliocene-eoi400,southern_hemisphere,,2.40501334102629,,,
2463,10,14.077203369140648,11.104943847656273,IPSL-CM6A-LR,midPliocene-eoi400,southern_hemisphere,,2.972259521484375,,,
2464,10,16.707295252517156,12.756358836579693,EC-Earth3-LR,midPliocene-eoi400,southern_hemisphere,,3.9509364159374627,,,
2465,10,14.52384400862826,12.983518679644192,NorESM1-F,midPliocene-eoi400,southern_hemisphere,,1.5403253289840677,,,
2466,10,28.636596192567538,24.73638655245236,HadGEM3-GC31-LL,midPliocene-eoi400,tropics,,3.900209640115179,,,
2467,10,28.24109391567805,24.401265871310898,CESM2,midPliocene-eoi400,tropics,,3.8398280443671524,,,
2468,10,26.032742322140734,24.885264573599727,GISS-E2-1-G,midPliocene-eoi400,tropics,,1.1474777485410073,,,
2469,10,25.554345703125023,23.284509277343773,IPSL-CM6A-LR,midPliocene-eoi400,tropics,,2.26983642578125,,,
2470,10,26.87007237795882,23.23710952675077,EC-Earth3-LR,midPliocene-eoi400,tropics,,3.632962851208049,,,
2471,10,25.77643518035552,24.574541027126998,NorESM1-F,midPliocene-eoi400,tropics,,1.2018941532285226,,,
2472,11,21.020060256967838,15.43785214439248,NorESM1-F,eocene,global,2.0,5.582208112575358,,,
2473,11,23.775983076776868,15.43785214439248,NorESM1-F,eocene,global,4.0,8.338130932384388,,,
2474,11,21.706277504023774,14.253038522712757,GFDL-CM2.1,eocene,global,2.0,7.453238981311017,,,
2475,11,26.277379533782607,14.253038522712757,GFDL-CM2.1,eocene,global,4.0,12.02434101106985,,,
2476,11,24.114753083577227,14.253038522712757,GFDL-CM2.1,eocene,global,3.0,9.86171456086447,,,
2477,11,29.032680830273648,14.253038522712757,GFDL-CM2.1,eocene,global,6.0,14.779642307560891,,,
2478,11,17.923474066901008,14.253038522712757,GFDL-CM2.1,eocene,global,1.0,3.6704355441882512,,,
2479,11,19.71229438799486,11.947733074882137,MIROC4m,eocene,global,2.0,7.764561313112722,,,
2480,11,22.634201687864504,11.947733074882137,MIROC4m,eocene,global,3.0,10.686468612982367,,,
2481,11,15.79764444663175,11.947733074882137,MIROC4m,eocene,global,1.0,3.849911371749613,,,
2482,11,26.100466235094757,12.836836782028229,COSMOS-landveg-r2413,eocene,global,4.0,13.263629453066528,,,
2483,11,24.41050538290358,12.836836782028229,COSMOS-landveg-r2413,eocene,global,3.0,11.57366860087535,,,
2484,11,16.012505671231736,12.836836782028229,COSMOS-landveg-r2413,eocene,global,1.0,3.175668889203507,,,
2485,11,22.868896458299673,12.004965334679696,INM-CM4-8,eocene,global,6.0,10.863931123619977,,,
2486,11,20.326013183593773,11.904687500000023,HadCM3BL-M2.1aN,eocene,global,2.0,8.42132568359375,,,
2487,11,24.941796875000023,11.904687500000023,HadCM3BL-M2.1aN,eocene,global,3.0,13.037109375,,,
2488,11,16.208856201171898,11.904687500000023,HadCM3BL-M2.1aN,eocene,global,1.0,4.304168701171875,,,
2489,11,20.441857910156273,12.937829589843773,HadCM3B-M2.1aN,eocene,global,2.0,7.5040283203125,,,
2490,11,24.144860839843773,12.937829589843773,HadCM3B-M2.1aN,eocene,global,3.0,11.20703125,,,
2491,11,16.725152587890648,12.937829589843773,HadCM3B-M2.1aN,eocene,global,1.0,3.787322998046875,,,
2492,11,24.1160950352575,12.099562845533796,CESM1.2-CAM5,eocene,global,3.0,12.016532189723705,,,
2493,11,28.80224360911484,12.099562845533796,CESM1.2-CAM5,eocene,global,6.0,16.702680763581043,,,
2494,11,17.462810329232354,12.099562845533796,CESM1.2-CAM5,eocene,global,1.0,5.363247483698558,,,
2495,11,34.60251063089868,12.099562845533796,CESM1.2-CAM5,eocene,global,9.0,22.50294778536488,,,
2496,11,18.497552490234398,11.999444580078148,IPSLCM5A2,eocene,global,1.5,6.49810791015625,,,
